mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,emotion
-504.81635,35.361866,-14.349578,4.9795256,-11.540489,-12.313807,-19.623705,-8.1522665,3.7326808,-13.514772,-2.023002,-8.717854,-5.8160825,2
-519.01355,35.56386,-15.385147,0.4460136,-8.630356,-8.209149,-14.765833,-16.699095,-1.6274682,-11.883711,-2.484007,-11.801134,-4.0782795,2
-613.08124,49.326275,-13.328,8.078136,-8.933949,-6.5684376,-14.13708,-10.763519,-2.0936503,-10.37691,-4.546573,-7.5553746,-4.4326982,7
-578.71686,45.987766,-6.7892427,8.304392,-2.9367769,-3.8388405,-7.6290755,-9.193514,0.43969914,-5.173171,-2.8748624,-4.532291,-0.7816062,7
-604.504,39.188046,-8.506706,7.7417502,-6.946679,-4.453856,-14.378724,-10.582372,-4.6783543,-7.6051707,-3.3786259,-8.607913,-2.3345866,7
-594.16,40.178017,-8.62562,5.030006,-8.5259285,-6.982968,-18.145782,-13.955873,-5.6027513,-9.8227,-3.1144488,-12.414744,-4.2867527,7
-543.0731,45.02259,-14.286584,5.376788,-7.9123707,-8.071977,-17.658102,-8.582994,-1.2238592,-5.35188,-3.8975217,-8.990937,-3.069382,7
-517.26886,32.52481,-19.658426,5.4277797,-13.694682,-10.110439,-17.139753,-8.469457,-1.1518677,-5.915494,-5.6120877,-9.895088,-2.6227467,7
-537.35065,42.437466,-10.292143,3.642204,-8.60176,-9.43289,-14.040547,-10.162477,1.1130121,-10.205408,-2.7974317,-5.493276,-1.7644788,7
-560.4297,38.254444,-14.117423,-3.783284,-10.086234,-13.503255,-17.776876,-13.47445,-2.7298763,-12.321917,-6.340102,-12.624395,-6.9584036,7
-725.33844,62.366695,0.2621278,15.561128,5.6035414,0.48639062,-2.937342,-3.974533,-1.3035331,3.446166,-2.0348108,6.1866484,-2.266305,5
-707.51215,60.725098,1.4931843,12.403647,5.080647,0.7011072,-5.0782266,-4.252881,-0.4664507,3.2113252,-2.0855646,6.9567676,-1.6035801,5
-710.73096,57.88994,-0.1421278,12.712283,7.214476,1.2821321,-6.964002,-5.7161827,-0.9145107,4.5600524,-3.174756,7.7487006,-2.220248,5
-693.3615,51.180485,-1.967807,13.337176,4.0836015,0.6537181,-6.3088455,-8.080379,-1.5409467,4.1942945,-5.176104,7.555415,-4.5186605,5
-706.7501,76.094345,5.0248804,20.546692,8.533382,2.9330897,-5.3718014,-4.5594535,-0.3715841,0.39674142,-3.350816,10.074386,-3.1104612,1
-717.27203,70.01798,1.9988214,16.861437,6.6087127,2.3703587,-3.534327,-2.9670238,-2.3259795,0.13872956,-4.217784,10.40546,-2.9832685,1
-719.12524,69.14358,10.674701,16.90017,8.492308,5.34662,-4.1211443,-4.9294395,0.8000233,2.2955217,-4.419497,9.569478,-1.9965645,1
-716.2544,63.956905,5.4593697,16.243635,4.659352,4.040178,-6.668613,-6.038559,-0.084112175,2.4796886,-3.0990298,9.557208,-2.6668856,1
-724.4671,67.033745,4.0918026,17.676281,9.268246,2.7589862,-5.2371945,-5.672904,1.0932114,5.280877,-2.0293684,6.2270555,-2.4289627,1
-699.33844,64.727745,-3.2659326,13.638925,8.134025,1.9886541,-4.361315,-7.1629443,-2.3487847,4.716459,-2.8244197,5.906281,-3.9927044,1
-699.3337,56.501305,-0.044787284,16.549387,5.359468,3.0482054,-5.5127354,-8.551917,0.84979117,5.0091662,-2.0113058,7.651862,-4.0137,1
-707.18823,60.312176,-2.555755,14.619599,2.8177,1.9598213,-4.0183268,-9.145475,-0.39708614,2.5941193,-1.0106773,6.945483,-3.270989,1
-658.0724,54.200027,-7.7117295,14.197848,3.4687817,-1.8039956,-5.4899545,-8.062952,-1.5114621,4.0896907,-4.82952,8.008911,-5.985256,4
-664.3278,55.461243,-6.820717,13.485407,5.5798745,-2.1085525,-4.98832,-8.050818,-2.7949595,5.1673217,-5.784985,8.212049,-5.9972534,4
-654.0342,49.322453,-1.2809757,9.911062,4.2563095,-1.2126588,-8.283275,-8.359311,-3.7259772,3.2067726,-4.7091327,7.3413963,-6.646737,4
-635.59955,48.832726,-1.4095418,9.185841,3.4119873,-1.5338119,-13.107224,-6.29638,-6.964084,4.517557,-7.9742875,6.715764,-7.8102174,4
-577.69446,49.65547,-10.317457,14.368596,5.849417,-6.6103406,-8.937382,-5.9487543,-4.045023,3.7873669,-10.235902,7.169002,-6.3145103,4
-518.9518,47.63024,-6.1337385,4.1932745,0.65540975,-10.281537,-14.120621,-6.2526083,-10.947711,1.4508355,-11.588105,0.83596194,-9.120017,4
-517.3913,29.14247,-6.57823,-5.0662365,-3.761075,-8.259622,-16.720825,-6.6168537,-10.545113,0.46270818,-10.252397,0.07907457,-9.596124,4
-535.1074,34.3586,-7.329605,-3.477999,-4.005414,-6.6338677,-14.971749,-5.791686,-9.430716,1.6117456,-9.260219,0.64884186,-7.100206,4
-700.41376,71.70634,13.232559,17.140429,6.6807404,3.2534451,-4.624528,-1.476554,-0.17626028,4.5492105,-2.1579816,4.970218,-0.91252434,6
-707.00305,68.3489,8.582194,16.291101,7.7851396,-0.57939833,-10.004699,-1.870266,-1.6928873,3.1311517,-5.4116273,5.972181,-0.12722085,6
-708.3638,65.38197,6.9416575,14.340846,7.100153,0.27730632,-6.904942,-1.3327072,-1.5474565,2.0347416,-2.4655414,4.214989,-1.7697114,6
-702.8001,63.720833,6.8039,11.400456,4.1376843,-1.906053,-8.755551,-4.172994,-1.4913712,1.2675747,-4.34141,6.9916964,-1.177688,6
-658.84796,64.425964,0.66539425,16.873808,3.339609,-2.659502,-9.355207,-3.527028,-4.022653,1.6188847,-4.803918,7.097642,-3.4538841,6
-672.55164,57.924217,8.312292,17.810417,4.5648293,-1.5238386,-8.787974,0.18178603,-2.5104532,1.8363597,-3.14291,4.1640024,-2.0841641,6
-686.21234,68.61827,9.421515,11.399764,5.9298716,1.1040012,-4.75946,-3.2293763,-3.6873903,3.715783,-3.1415293,7.0907702,-1.4346839,6
-706.78796,61.086884,15.838514,17.887709,8.423374,3.1145484,-2.9287088,-0.037899613,-2.9002774,2.696351,-2.0728836,4.7131586,-1.2515128,6
-600.16376,48.975933,-4.3273396,13.014454,-1.7256535,-2.2424352,-3.9885197,-9.332271,-4.930111,-1.199458,-4.5575657,6.8147306,-5.2029743,0
-561.77655,43.5464,-5.949669,8.817593,-3.5895123,-2.647396,-5.6390467,-8.824799,-4.948573,-0.3052018,-5.9993443,5.779275,-5.2652764,0
-554.9986,42.937794,-4.869301,11.308887,-0.35750553,-4.2974863,-5.1893883,-13.93956,-7.133811,-0.16855001,-8.219148,6.8550863,-5.4184465,0
-552.638,40.654694,-7.0695558,8.584376,-3.422487,-4.9702253,-8.372457,-13.672423,-7.4948864,-1.4581599,-9.01548,4.4234233,-6.851373,0
-346.18643,13.202521,-12.753916,-4.397244,-10.218781,-7.805696,-10.1683655,-6.704798,-8.511638,1.477789,-8.115503,-0.08831246,-4.725212,0
-411.2037,32.908962,-5.7317004,7.076002,-6.3862176,-8.862483,-3.2774966,-5.6936636,-4.8054214,2.2042582,-8.131574,3.3214028,-4.047466,0
-395.2819,19.249603,-13.898032,-6.402159,-8.796407,-7.7334127,-11.575053,-8.482325,-9.723383,2.9814038,-6.2755866,1.9669266,-6.5555105,0
-312.34708,3.705545,-17.132664,-14.530922,-14.661568,-7.5190253,-13.579447,-6.6229997,-10.490635,1.6491367,-7.7467384,-4.486618,-8.899227,0
-673.3411,53.755333,4.175657,12.351602,5.849483,-3.3819814,-4.836866,-1.5599743,-1.7035981,2.4698753,-5.6536903,4.7614727,-0.96732676,3
-686.65186,51.210506,11.328219,14.618277,7.065025,1.1516246,-1.4610711,2.8076856,-0.08058394,3.7831254,-2.5232248,3.6685145,-0.7586082,3
-618.28186,46.02216,4.182633,10.749174,4.68138,-2.7207825,-3.6936193,-4.1978436,-3.1762447,1.8201436,-5.2041836,5.9063067,-4.246156,3
-627.1311,54.99324,6.310414,11.884503,5.217325,-1.2159752,-3.4167387,-3.775994,-0.11054204,5.988721,-2.6564698,8.355704,-2.5903785,3
-661.0945,50.251923,7.212811,10.555002,3.152356,-1.3975252,-3.772324,-0.7944229,-2.6561553,2.8067997,-5.3807263,4.080705,0.86256707,3
-495.6044,28.207499,-5.8101254,2.1560078,-4.776783,-9.223983,-9.117616,-2.064325,-8.335631,-0.54973435,-7.105467,-0.7022892,-3.3742054,3
-486.59265,33.129856,-4.7634954,-0.5376724,-6.0943837,-9.807875,-8.683991,-7.227238,-9.098947,-0.20062867,-9.620418,1.023726,-6.910154,3
-632.90643,47.773296,4.448959,11.89191,5.3336654,-1.6433451,-3.1309688,-4.2873387,-3.0960104,0.83497334,-5.5602617,4.168051,-3.1652312,3
-719.3108,64.571266,2.6791844,18.965937,4.824537,3.2158666,-3.2119648,-3.128854,0.92303103,2.0397756,-0.4034467,8.081907,-3.3026102,2
-718.8489,63.52422,4.5894337,18.123354,1.2736387,3.5101647,-3.5161493,-2.0205448,1.1855245,3.6060243,-0.40181458,7.8028893,-2.5264244,2
-707.72754,65.993095,6.9495816,15.72908,7.294776,1.4723241,-4.8339276,-1.2463355,0.21310602,3.7637892,-1.6342769,6.6762533,-1.8948975,2
-702.8435,62.13914,8.632055,11.910568,2.7362623,-1.0443267,-5.4576573,-0.88541216,-2.4433708,3.6636524,-1.9026558,5.742261,-3.6550086,2
-625.3913,52.35922,5.718989,12.4575205,1.117911,-4.0312624,-4.8710494,-0.9450379,-1.6346067,2.0273583,-3.9429774,3.2976182,-4.1061935,2
-610.936,62.21387,3.2250776,13.762472,-0.29319066,-1.521379,-8.757967,-4.080266,-2.12597,0.96109474,-3.1096416,5.856617,-6.3493004,2
-698.73267,67.59372,10.898719,11.666674,4.0596404,3.2198758,-4.059997,-2.829838,-1.8923134,1.6923181,-1.0728817,6.948564,-2.1309187,2
-643.2022,62.26853,2.6962683,9.81718,0.805352,-0.68314856,-5.6091557,-4.0839763,-3.8358285,3.9336026,-3.4947445,5.6915536,-2.7095723,2
-598.30695,50.024414,-3.7471244,2.1934495,-1.6765317,-4.9728775,-13.159847,-4.971531,-5.873951,0.02609957,-5.613417,1.8250949,-7.261307,7
-668.99976,48.511898,-1.0896355,2.539595,1.7447722,-2.2614834,-6.70114,-5.962737,-5.532769,4.237077,-5.6329803,1.0315257,-4.474342,7
-683.74506,54.16873,2.6820931,6.7989416,0.31533256,-1.1482971,-9.2782755,-6.420659,-4.449864,1.8047866,-5.972772,3.5955014,-3.333937,7
-669.1582,43.436188,0.8004849,5.0047956,-1.2403812,-1.5112978,-9.327149,-4.0008936,-5.1668687,1.6465483,-4.403331,1.9932219,-2.3490348,7
-611.7237,43.71737,-0.92924434,6.264313,0.10553878,-4.8469057,-7.707815,-3.7212975,-4.7876716,1.7733654,-7.4662986,0.30054128,-4.9313293,7
-636.1288,52.66185,4.7402005,11.221127,6.7887163,-0.48583058,-6.4993167,-0.7578186,-2.676801,2.303838,-2.0463145,4.0929255,-2.6098275,7
-564.3277,45.474575,-1.4744613,3.7137387,2.607373,-3.7956998,-10.905317,-6.343249,-5.195296,-0.4349786,-7.577375,2.8400798,-7.0894156,7
-573.5387,45.797825,-1.2242125,3.6113005,1.2233459,-3.4464674,-8.946936,-6.8737116,-5.640507,-2.3748991,-7.1412387,-0.015346307,-6.440297,7
-750.53754,37.824123,5.9188433,6.871499,-11.745233,-3.4048617,-10.317729,-5.68721,-4.9319406,-1.5124328,-6.4125533,-1.973715,-4.0417204,5
-746.4141,37.44735,6.054514,6.9982767,-9.524263,-3.2253191,-11.418416,-2.861178,-3.9652271,-2.801831,-7.1186686,-1.5324621,-3.449444,5
-723.2155,35.4538,3.1778352,4.233115,-8.445161,-4.159335,-14.178358,-4.6540694,-4.5757003,-3.2101278,-7.336285,-1.8231633,-5.535813,5
-718.3019,39.17937,3.8286567,1.4306537,-11.011785,-2.5380476,-14.785319,-3.6616704,-6.085903,-3.1322834,-6.724593,-1.8132991,-5.5349336,5
-701.7233,33.595974,-0.032377705,3.7816796,-12.671999,-8.938457,-12.161931,-5.8859344,-7.659655,-4.4400043,-8.309953,-5.0632997,-4.0891137,1
-770.2506,34.366596,5.497542,7.5213194,-8.610143,-3.979862,-10.87399,-5.015975,-8.084981,-2.5219958,-8.166961,-2.8792894,-4.845371,1
-709.53345,22.02439,6.965182,2.028257,-8.61646,-5.6047935,-12.750034,-5.491315,-8.015922,-6.059801,-8.574425,-4.765798,-5.387306,1
-717.2892,28.277077,3.901727,4.701066,-10.712649,-4.717488,-13.950449,-6.1056414,-7.902705,-5.77611,-9.950638,-4.8954425,-6.2490163,1
-771.0659,38.24377,5.9992943,3.8465056,-9.050338,-3.7630994,-10.319043,-4.641937,-3.555473,-1.6541891,-7.9442782,-1.8674232,-5.539026,1
-763.0199,28.91482,3.8398435,6.484426,-8.732389,-5.3939586,-9.927588,-5.2704225,-7.7954054,-3.4826465,-10.046357,-3.0403202,-4.852376,1
-769.395,37.530197,5.239901,0.12151778,-6.2012076,-3.4131494,-12.326712,-4.24586,-4.0848646,-1.5293657,-5.6141014,-2.3350537,-3.374451,1
-736.0002,33.86728,6.336308,2.829211,-10.005812,-4.768179,-15.179921,-2.677618,-7.96215,-3.54576,-6.6997814,-3.6688266,-5.0884924,1
-527.3412,22.159979,-15.601392,11.97637,-22.091026,-6.7441096,-15.099807,-4.927666,-6.236413,-7.2806587,0.013318029,-6.1329308,-2.6857913,4
-547.88324,26.092823,-14.788751,2.4869454,-15.885562,-7.6165876,-12.060771,-3.4422364,-5.777286,-6.247336,-5.8025527,-8.578967,-2.8268428,4
-590.5144,22.83083,-10.122144,3.839618,-15.380927,-13.097668,-19.263996,-3.561551,-9.593985,-6.98419,-4.6701303,-4.8772063,-7.8564777,4
-588.402,22.841473,-10.678364,2.2941453,-14.673034,-9.910204,-15.598194,-7.5655074,-9.026846,-8.624006,-5.8162785,-7.3251624,-7.271326,4
-442.2313,11.361154,-33.653755,1.877719,-27.50201,-9.935789,-12.47864,-10.524855,-2.5825124,-10.56992,5.9318643,1.8160173,11.6745405,4
-451.16714,10.650468,-31.365372,3.5772438,-26.210854,-6.755675,-17.663279,-6.3595743,-6.8994017,-8.614653,-0.56327796,-7.4395704,3.4709413,4
-438.35587,3.6720693,-41.377483,5.052893,-29.00304,-12.344172,-19.449442,-8.83323,-3.862612,-9.565471,4.1291146,1.7576375,10.988523,4
-460.705,6.803506,-32.861427,5.842115,-25.282297,-11.2692,-17.182003,-12.021044,-6.552867,-9.011474,5.9394703,9.846881,11.951308,4
-695.1698,42.690857,11.002328,11.102705,-10.619125,-5.4925385,-12.986079,-3.6436958,-7.828051,-1.7958078,-4.2493615,-1.41313,-2.6213942,6
-696.1104,42.738064,4.5005774,4.1384935,-10.503549,-5.075849,-12.843861,-3.2448177,-8.850424,-4.864959,-7.1883736,-4.4415674,-2.9460485,6
-672.53906,30.96245,4.7056775,7.0075655,-12.863703,-4.8028398,-17.088644,-2.5840101,-6.989759,-3.3146367,-6.4196863,-1.7577837,-5.1613727,6
-664.36163,38.79529,9.408816,6.2502313,-8.1296625,-5.062805,-16.124136,-3.0226228,-7.5167274,-3.2395883,-4.877089,-1.5619504,-4.489278,6
-607.84454,26.397125,-4.2726855,1.5488448,-14.026357,-5.8758698,-18.569368,-4.878122,-5.907666,-2.5019813,-4.3077803,-5.055185,-3.490117,6
-666.4862,36.028927,-3.5927055,7.69922,-12.180737,-6.3037043,-16.140417,-5.9881277,-3.0317764,-3.5540068,-2.9712188,-3.5128355,-0.65470666,6
-599.4026,30.505766,-6.707441,0.6471275,-16.857084,-8.407706,-20.188375,-7.156174,-7.5434833,-6.3666716,-3.6823318,-5.9206266,-4.9953785,6
-568.24316,26.263027,-15.573665,6.770362,-24.617952,-9.368304,-23.66696,-9.978756,-5.27418,-12.090722,0.42549753,-9.750618,-4.6721706,6
-587.4199,24.398018,-5.623074,0.69028175,-15.674018,-3.2701883,-12.593178,-4.181642,-8.148829,-6.969556,-7.4295945,-2.8987777,-1.9152473,0
-568.4696,27.248499,-7.4567246,1.5559096,-17.089952,-3.2002757,-10.627256,-6.35766,-4.959598,-2.2643118,-4.6046596,-1.9785056,-2.4941306,0
-544.653,21.143576,-9.394001,2.8282182,-22.271116,-4.975996,-16.754082,-9.021299,-8.134822,-4.185373,-6.513622,-5.7869697,-6.477152,0
-540.5997,23.674856,-14.107318,-2.9362407,-21.417463,-6.8549805,-17.239407,-10.812809,-7.5870156,-6.3144,-9.151022,-3.6481392,-2.8935807,0
-363.84738,21.53767,-31.39201,-4.209922,-30.72192,-4.8867636,-14.869259,-9.602802,-6.168205,-5.1892276,0.46606478,-0.6385651,6.5911756,0
-389.14404,17.12851,-31.933823,-5.2895436,-32.146606,-4.9721346,-17.056429,-8.231764,-4.0573845,-3.0761497,3.139779,0.45717767,5.1783714,0
-364.7571,13.409082,-35.696064,-10.516341,-30.599644,-4.131806,-18.498245,-9.047969,-3.092394,-0.2967365,3.6722121,0.37604064,2.8579335,0
-414.34708,19.273483,-23.748365,-5.81251,-29.52148,-2.1301177,-20.464048,-10.173127,-7.709781,-6.916641,-3.4902313,-4.1196284,2.3074336,0
-700.92365,34.49193,8.726778,13.791433,-8.767735,-4.6553392,-15.120311,-4.852783,-7.658244,-5.7680616,-7.3264685,0.5579833,-4.912765,3
-655.02625,29.55534,-0.5601024,6.308572,-9.421453,-1.9245619,-13.867357,-1.39659,-4.572282,-4.445542,-4.805227,-0.7755842,-4.4966197,3
-678.81946,33.66754,5.697747,4.827678,-7.4091573,-6.7856116,-16.309362,-2.432455,-9.915608,-5.9410334,-5.0625973,-2.6078916,-7.0839677,3
-637.9223,28.074497,-3.969105,7.773516,-10.185771,-10.461435,-19.915838,-1.3234017,-7.3026514,-7.0698185,-5.1292133,-0.5206355,-6.4946404,3
-423.95422,1.2809901,-35.099854,-1.9835149,-25.535105,-5.8664966,-19.179663,-9.792707,-3.4759867,-2.1039479,11.609763,11.570158,10.145952,3
-421.73886,3.153963,-32.693314,3.7929413,-23.451483,-7.7249804,-15.283198,-9.774625,-2.0076692,-5.8673797,10.281965,10.373651,10.052261,3
-491.21463,7.222671,-28.419514,-2.268828,-25.209793,-7.4469614,-21.190767,-10.144079,-7.2559752,-15.564644,-2.8470767,0.9704479,8.138614,3
-472.46805,5.394678,-32.835396,-3.1484935,-26.462517,-10.993413,-21.066689,-10.238187,-1.7743925,-11.690711,0.47761092,4.5201178,11.5316725,3
-578.3295,24.247066,-4.98287,0.96734303,-10.352784,-9.047212,-17.818485,-7.3738394,-7.2202306,-3.1629877,-7.4347577,-0.81658256,-4.7264733,2
-643.5294,37.637787,-7.0911374,-1.9037349,-14.048718,-9.222182,-16.121527,-6.0310054,-8.357429,-2.0320072,-4.162939,-5.258496,-0.59194076,2
-647.87787,30.883238,3.3591552,-1.1545533,-6.7631397,-4.820102,-11.495392,-5.365313,-9.068695,-3.2492201,-4.408169,-4.8087716,-5.8650007,2
-553.5713,34.770416,-2.4021144,-3.330597,-17.828049,-8.267314,-19.4131,-9.235471,-10.473609,-7.2514195,-4.627696,-5.130914,-5.1465373,2
-503.49423,19.121311,-13.113313,1.8736119,-26.165512,-8.940308,-24.374578,-9.432155,-3.353395,-2.894589,-1.158344,-4.6990542,-3.36722,2
-594.51294,26.90444,-7.6405215,0.4249334,-16.665873,-5.8152113,-26.657724,-5.380422,-9.38606,0.3929887,-6.245803,-3.098003,-0.6844196,2
-590.90485,32.887646,1.2707647,0.333031,-13.863856,-11.342005,-17.37017,-5.410826,-8.939796,-5.8870196,-5.8510866,-4.6687145,-4.4433947,2
-581.36926,29.946787,-10.258387,-3.8349195,-18.953522,-9.42869,-24.714048,-8.182762,-8.781471,-6.9789143,-4.1720805,-8.5469885,-2.928192,2
-669.9147,31.98306,-4.3549275,2.831665,-14.379383,-4.1911783,-12.339907,-3.8656352,-7.180463,-4.764845,-8.350919,-2.8032577,-6.3161917,7
-654.24835,31.602545,-7.1705146,1.5286089,-13.190217,-5.3670926,-10.474307,-4.633988,-5.644333,-4.7846417,-7.5682716,-2.229895,-3.87822,7
-657.46875,27.578506,-2.4484205,0.8819523,-12.422981,-8.476457,-15.242219,-4.3683777,-8.550398,-5.6434736,-6.0014114,-3.4259493,-4.9848866,7
-640.9216,29.310331,-6.0192904,-1.2412587,-12.529959,-8.877209,-13.179197,-3.9197698,-7.9615335,-6.205866,-7.7307186,-3.7852015,-4.385412,7
-629.8399,40.64616,-7.957788,-1.4409174,-15.7056465,-1.5049306,-10.112759,-8.270504,-5.395131,-5.5893745,-8.58362,-1.4340216,-1.94815,7
-579.991,33.77712,-15.953107,-3.5583389,-18.71578,-6.6743064,-16.024458,-6.849601,-7.916663,-8.440997,-4.7393312,-2.9958973,0.1621043,7
-581.33405,27.627258,-10.222929,-3.4538467,-16.302744,-8.624099,-16.152376,-6.5234485,-8.480839,-7.430164,-8.210936,-2.207445,-2.6913002,7
-610.2702,26.554796,-1.081321,2.4663548,-12.959147,-7.19174,-14.765587,-4.761446,-8.684523,-7.6656623,-8.635634,-2.1458187,-2.614162,7
-623.51306,64.312935,-5.5981483,18.434187,2.3000324,-0.42176315,-0.86168253,-4.6317773,-2.8686533,-1.1325243,-0.19507512,-0.21465673,1.1869807,5
-640.86926,67.12726,-0.52525294,22.319206,2.6188266,2.5961626,3.5210705,-1.4064255,-1.3860685,1.3466045,1.9854301,1.372829,2.93856,5
-626.3081,73.01483,-0.022232197,19.675455,6.6792693,3.0402188,1.54737,-1.5675964,-2.7289965,0.9144031,3.1113648,2.0350368,2.7398312,5
-624.2016,68.28124,0.63355994,19.733273,3.0985496,2.3905592,0.6179131,-4.800874,-0.37893343,-0.5771883,2.0925956,1.3513244,1.7146856,5
-642.8915,76.70897,2.8097093,19.062464,3.6510983,1.4500057,1.7027206,1.3175905,-2.5710962,2.2551978,3.2729166,-0.85086155,2.0978463,1
-637.43036,65.46895,1.8367369,20.247328,2.2390263,3.9146771,-2.709747,0.07403118,-2.0947673,0.06763077,5.137509,-2.4621327,2.7168617,1
-597.9941,69.71117,-3.5992427,22.030254,1.6063962,3.7461963,-4.134793,-3.156001,-4.4935904,-0.604615,8.185938,-3.5653844,1.1380155,1
-635.7861,68.88926,4.162477,18.298353,5.4583917,1.7553413,0.6676749,-1.7143166,-4.3039474,-0.45646,4.1085486,-1.4969642,1.8654156,1
-637.81287,70.385284,3.5536716,18.02216,2.5018952,1.2228208,-0.49146318,1.0703194,-3.8716056,2.3752398,3.0442567,-2.1110177,2.4237742,1
-628.49023,74.757454,5.8178215,20.696474,3.428037,3.218569,1.444774,0.40091506,-2.4133577,1.929295,3.3691168,-1.2941822,2.8430617,1
-605.29034,80.26144,7.7662005,22.136797,2.352455,3.7537587,0.37645313,-1.8961718,-3.784229,-2.1175594,3.63911,-2.16001,2.2107792,1
-617.24567,67.15842,7.2816477,20.945765,4.5310216,6.082637,-4.3728094,0.74144226,-1.2845889,-0.33463493,3.9124498,-3.5404708,1.7701019,1
-601.386,63.378193,-11.576044,21.832174,2.1628487,-4.2569866,0.9030141,-6.6177044,-1.7980986,2.7543976,0.34217232,1.2303603,1.7096589,4
-583.8844,62.775753,-7.472597,20.596647,2.2640429,-0.68435574,2.4474254,-5.434988,-0.2537508,1.6106092,3.034263,0.40684474,0.69431514,4
-596.15765,65.06439,-9.596959,22.405775,7.738611,-1.249694,-1.513763,-3.254691,-2.0797522,1.6899141,2.3385684,-0.17364842,1.7710474,4
-583.47314,61.666313,-9.084522,20.866735,6.1614985,-4.4565177,-0.07450547,-5.0608106,-4.3199506,0.09461594,3.3626087,-0.07818113,2.1458704,4
-519.68475,44.940113,-1.7463057,22.674402,4.907218,2.588576,6.201122,-0.2637486,3.9269233,3.937205,4.1168065,5.1451297,3.3365397,4
-522.8886,55.688087,-14.112872,23.54603,3.8387768,-4.377704,3.7938824,-6.5368953,-0.71433973,4.2735577,0.7426974,0.58321387,2.4929726,4
-486.66843,50.88611,-12.724243,20.555483,2.715335,-5.97487,0.54952574,-8.389991,-0.59933144,1.0856403,0.38557383,-0.4088285,0.51725066,4
-551.79254,48.730026,-13.335643,22.75133,1.8455362,-4.3633547,-0.005889029,-6.849599,-0.45338705,3.825748,2.3246484,-0.96981144,2.2730377,4
-604.86804,62.379963,-3.7414992,21.726913,1.9133894,-0.5954375,1.0432729,-4.2092085,0.26754582,-1.277357,-0.12176945,-0.7640889,-0.88114446,6
-650.16437,66.01325,1.357918,25.871498,8.051579,5.7181735,4.5879245,-3.1863246,5.9917674,2.6673322,7.942521,2.568096,3.390466,6
-608.6479,59.319393,-2.0785012,21.878216,7.528145,1.6246581,1.5673987,-1.2454823,1.1152191,1.9312354,4.346672,3.129762,2.0972242,6
-608.2822,72.69158,-2.8374767,22.820095,6.553222,2.0888896,-0.21216428,-4.746067,1.5197954,0.073046416,-1.1178094,-0.6230381,0.2830492,6
-557.3874,53.442307,-1.9752153,19.519838,4.903555,0.73905855,1.1897856,-3.0857718,0.6665912,0.8832665,4.697289,2.299002,1.2680852,6
-551.74976,51.51467,-3.1935499,15.964765,6.7633314,0.9674803,1.028179,-2.975365,1.6436846,1.4717263,2.438867,1.7980955,0.79768527,6
-580.5909,50.39391,-11.763659,19.790129,3.031921,-2.8982944,-0.6527117,-7.072474,1.6137085,-2.631714,-2.4694908,0.4110093,-0.8248647,6
-586.46497,60.99953,-4.7924886,23.511646,9.645809,2.0584764,0.34552056,-1.2531716,3.8035052,1.5003217,0.8361669,2.25375,3.589673,6
-517.66174,49.071712,-7.922834,17.369596,-1.454496,-1.5660686,3.316627,-5.364801,-0.950998,0.7715085,-0.3366089,-0.30764496,-0.19640544,0
-502.8248,46.221516,-11.161581,11.400092,-5.277836,-2.8053994,2.2697964,-6.032338,0.020086568,-2.1786726,-0.30594176,0.9805462,-1.3223588,0
-535.1887,56.38884,-10.531016,19.287477,1.8803265,-1.943728,4.0087695,-4.4843388,-0.9655507,-1.4441639,1.6270808,1.0399694,0.706452,0
-493.15564,39.00025,-10.337494,10.634276,-3.9901597,-4.3791656,1.738623,-8.831146,0.84358,-2.8473012,-1.2366006,1.4749781,-2.2410922,0
-468.21066,31.334038,-14.220519,7.573611,-7.7183146,-3.3624818,-1.322962,-7.8455667,-3.6771886,-3.6551085,-4.8258424,-0.82926726,-5.4135885,0
-440.6755,40.124874,-13.714138,8.601619,-8.864114,-4.431196,0.89108604,-9.404708,-2.6394515,-3.4762156,-1.8076693,-1.9231744,-4.2602663,0
-483.33292,42.281868,-7.701275,16.793242,3.228414,-4.141271,-1.9409052,-4.243218,-1.9765118,2.0092857,1.5974605,1.9688628,-0.00686254,0
-422.87088,32.041946,-11.41933,10.431429,-6.135326,-5.04248,-1.99177,-8.3653345,-3.7492638,-4.203449,-0.8755785,-2.2587216,-6.0183477,0
-597.8563,56.003685,3.1960804,20.291027,11.192826,4.570063,1.3024322,-1.2801633,4.475975,2.9239516,5.9070916,2.88755,3.096963,3
-570.3472,57.68674,-0.1272897,18.84666,7.2053633,-0.7091351,-8.849272,-1.5791472,7.3599524,2.1153796,3.2204642,5.0031695,1.7986121,3
-577.80646,52.666622,6.6646943,16.63803,9.697395,3.5808682,-4.3679295,-0.19935225,5.6398196,1.6197278,1.3942788,4.60472,2.7258737,3
-528.3938,45.79065,-6.3856845,13.5548,0.17305166,-6.2108154,-16.093922,-10.381646,-1.3011017,-3.3443027,-6.630306,-2.7087004,-1.7878245,3
-500.00928,44.07122,-3.2228725,19.046822,3.1636,-1.047109,2.13527,-3.7467813,0.6968615,0.23337854,-0.23361976,4.1184807,0.51197386,3
